uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1609/aaai.v36i5.20536,SGEITL: Scene Graph Enhanced Image-Text Learning for Visual Commonsense Reasoning,"Answering complex questions about images is an ambitious goal for machine intelligence, which requires a joint understanding of images, text, and commonsense knowledge, as well as a strong reasoning ability. Recently, multimodal Transformers have made a great progress in the task of Visual Commonsense Reasoning (VCR), by jointly understanding visual objects and text tokens through layers of cross-modality attention. However, these approaches do not utilize the rich structure of the scene and the interactions between objects which are essential in answering complex commonsense questions. We propose a Scene Graph Enhanced Image-Text Learning (SGEITL) framework to incorporate visual scene graph in commonsense reasoning. In order to exploit the scene graph structure, at the model structure level, we propose a multihop graph transformer for regularizing attention interaction among hops. As fo",2022,Proceedings of the AAAI Conference on Artificial Intelligence,Zhecan Wang; Haoxuan You; Liunian Harold Li; Alireza Zareian; Suji Park; Yiqing Liang; Kai-Wei Chang; Shih-Fu Chang,10.1609/aaai.v36i5.20536,,https://doi.org/10.1609/aaai.v36i5.20536,crossref,scene graph robot learning,concept,architecture,,28,scene graph robot learning,2026-06-12T15:07:36Z,20.084,20.084
doi:10.1109/lra.2023.3333238,VME-Transformer: Enhancing Visual Memory Encoding for Navigation in Interactive Environments,,2024,IEEE Robotics and Automation Letters,Jiwei Shen; Pengjie Lou; Liang Yuan; Shujing Lyu; Yue Lu,10.1109/lra.2023.3333238,,https://doi.org/10.1109/lra.2023.3333238,crossref,EBM transformer robotics,concept,architecture,,19,EBM transformer robotics,2026-06-12T15:07:36Z,19.898,19.898
doi:10.1109/cvpr.2019.00063,Scene Memory Transformer for Embodied Agents in Long-Horizon Tasks,,2019,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),Kuan Fang; Alexander Toshev; Li Fei-Fei; Silvio Savarese,10.1109/cvpr.2019.00063,,https://doi.org/10.1109/cvpr.2019.00063,crossref,EBM transformer robotics embodied agent,concept,architecture_x_embodiment,,142,EBM transformer robotics; embodied agent; long horizon,2026-06-12T15:07:36Z,19.881,19.881
doi:10.1016/j.neucom.2025.130729,GPPT: Graph pyramid pooling transformer for visual scene,,2025,Neurocomputing,Zhi-Peng Li; Wen-Jian Liu; Xin Sun; Yi-Jie Pan; Valeriya Gribova; Vladimir Fedorovich Filaretov; Anthony G. Cohn; De-Shuang Huang,10.1016/j.neucom.2025.130729,,https://doi.org/10.1016/j.neucom.2025.130729,crossref,scene graph robot learning,concept,architecture,,10,scene graph robot learning,2026-06-12T15:07:36Z,19.799,19.799
doi:10.1109/lra.2023.3241803,Transformer Memory for Interactive Visual Navigation in Cluttered Environments,,2023,IEEE Robotics and Automation Letters,Weiyuan Li; Ruoxin Hong; Jiwei Shen; Liang Yuan; Yue Lu,10.1109/lra.2023.3241803,,https://doi.org/10.1109/lra.2023.3241803,crossref,EBM transformer robotics,concept,architecture,,23,EBM transformer robotics,2026-06-12T15:07:36Z,19.789,19.789
doi:10.3390/rs14153709,Scene Changes Understanding Framework Based on Graph Convolutional Networks and Swin Transformer Blocks for Monitoring LCLU Using High-Resolution Remote Sensing Images,"High-resolution remote sensing images with rich land surface structure can provide data support for accurately understanding more detailed change information of land cover and land use (LCLU) at different times. In this study, we present a novel scene change understanding framework for remote sensing which includes scene classification and change detection. To enhance the feature representation of images in scene classification, a robust label semantic relation learning (LSRL) network based on EfficientNet is presented for scene classification. It consists of a semantic relation learning module based on graph convolutional networks and a joint expression learning framework based on similarity. Since the bi-temporal remote sensing image pairs include spectral information in both temporal and spatial dimensions, land cover and land use change monitoring can be improved by using the relatio",2022,Remote Sensing,Sihan Yang; Fei Song; Gwanggil Jeon; Rui Sun,10.3390/rs14153709,,https://doi.org/10.3390/rs14153709,crossref,scene graph robot learning,concept,architecture,,12,scene graph robot learning,2026-06-12T15:07:36Z,19.632,19.632
arxiv:2501.00358v2,Embodied VideoAgent: Persistent Memory from Egocentric Videos and Embodied Sensors Enables Dynamic Scene Understanding,"This paper investigates the problem of understanding dynamic 3D scenes from egocentric observations, a key challenge in robotics and embodied AI. Unlike prior studies that explored this as long-form video understanding and utilized egocentric video only, we instead propose an LLM-based agent, Embodied VideoAgent, which constructs scene memory from both egocentric video and embodied sensory inputs (e.g. depth and pose sensing). We further introduce a VLM-based approach to automatically update the memory when actions or activities over objects are perceived. Embodied VideoAgent attains significant advantages over counterparts in challenging reasoning and planning tasks in 3D scenes, achieving gains of 4.9% on Ego4D-VQ3D, 5.8% on OpenEQA, and 11.7% on EnvQA. We have also demonstrated its potential in various embodied AI tasks including generating embodied interactions and perception for rob",2024,arXiv,Yue Fan; Xiaojian Ma; Rongpeng Su; Jun Guo; Rujie Wu; Xi Chen; Qing Li,,2501.00358v2,http://arxiv.org/abs/2501.00358v2,arxiv,embodied world model planning control,concept,world_models,,,robot manipulation,2026-06-12T14:45:03Z,19.300,19.300
doi:10.48550/arxiv.2305.03595,HSCNet++: Hierarchical Scene Coordinate Classification and Regression for Visual Localization with Transformer,"Visual localization is critical to many applications in computer vision and robotics. To address single-image RGB localization, state-of-the-art feature-based methods match local descriptors between a query image and a pre-built 3D model. Recently, deep neural networks have been exploited to regress the mapping between raw pixels and 3D coordinates in the scene, and thus the matching is implicitly performed by the forward pass through the network. However, in a large and ambiguous environment, learning such a regression task directly can be difficult for a single network. In this work, we present a new hierarchical scene coordinate network to predict pixel scene coordinates in a coarse-to-fine manner from a single RGB image. The proposed method, which is an extension of HSCNet, allows us to train compact models which scale robustly to large environments. It sets a new state-of-the-art fo",2023,arXiv (Cornell University),Shuzhe Wang; Zakaria Laskar; Iaroslav Melekhov; Xiaotian Li; Yi Zhao; Giorgos Tolias; Juho Kannala,10.48550/arxiv.2305.03595,,https://doi.org/10.48550/arxiv.2305.03595,openalex,energy based transformer robot policy,concept,ebm_transformer,,1,energy based transformer robot policy,2026-06-12T18:05:07Z,19.297,19.297
doi:10.1109/icra57147.2024.10611205,Exploring Transformers and Visual Transformers for Force Prediction in Human-Robot Collaborative Transportation Tasks,,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),J. E. Domínguez-Vidal; Alberto Sanfeliu,10.1109/icra57147.2024.10611205,,https://doi.org/10.1109/icra57147.2024.10611205,crossref,robotics,concept,crossref_bulk_robotics,,5,,2026-06-12T19:29:26Z,19.296,19.296
doi:10.3390/robotics6040038,Cloud-Edge Suppression for Visual Outdoor Navigation,"Outdoor environments pose multiple challenges for the visual navigation of robots, like changing illumination conditions, seasonal changes, dynamic environments and non-planar terrain. Illumination changes are mostly caused by the movement of the Sun and by changing cloud cover. Moving clouds themselves also are a dynamic aspect of a visual scene. For visual homing algorithms, which compute the direction to a previously visited place by comparing the current view with a snapshot taken at that place, in particular, the changing cloud cover poses a problem, since cloud movements do not correspond to movements of the camera and thus constitute misleading information. We propose an edge-filtering method operating on linearly-transformed RGB channels, which reliably detects edges in the ground region of the image while suppressing edges in the sky region. To fulfill this criterion, the factor",2017,Robotics,Annika Hoffmann; Ralf Möller,10.3390/robotics6040038,,https://doi.org/10.3390/robotics6040038,crossref,action transformer robotics,concept,transformers,,2,action transformer,2026-06-12T15:07:36Z,18.949,18.949
